HitRate, AccessCounter
66.84, 943
66.77, 944
66.7, 945
66.63, 946
66.56, 947
66.49, 948
66.42, 949
66.46, 950
66.39, 951
66.32, 952
66.35, 953
66.28, 954
66.21, 955
66.14, 956
66.18, 957
66.11, 958
66.04, 959
65.97, 960
66.01, 961
66.04, 962
66.08, 963
66.11, 964
66.05, 965
65.98, 966
65.91, 967
65.84, 968
65.88, 969
65.81, 970
65.74, 971
65.67, 972
65.71, 973
65.64, 974
65.57, 975
65.61, 976
65.64, 977
65.58, 978
65.61, 979
65.55, 980
65.48, 981
65.51, 982
65.45, 983
65.38, 984
65.42, 985
65.45, 986
65.49, 987
65.42, 988
65.35, 989
65.39, 990
65.42, 991
65.46, 992
65.49, 993
65.53, 994
65.56, 995
65.5, 996
65.43, 997
65.37, 998
65.3, 999
65.23, 1000
65.17, 1001
65.1, 1002
65.14, 1003
65.07, 1004
65.01, 1005
64.95, 1006
64.88, 1007
64.82, 1008
64.75, 1009
64.79, 1010
64.72, 1011
64.76, 1012
64.69, 1013
64.63, 1014
64.67, 1015
64.6, 1016
64.54, 1017
64.57, 1018
64.61, 1019
64.64, 1020
64.58, 1021
64.61, 1022
64.55, 1023
64.49, 1024
64.42, 1025
64.36, 1026
64.3, 1027
64.33, 1028
64.27, 1029
64.21, 1030
64.15, 1031
64.18, 1032
64.12, 1033
64.06, 1034
64.09, 1035
64.13, 1036
64.16, 1037
64.1, 1038
64.13, 1039
64.17, 1040
64.2, 1041
64.24, 1042
64.18, 1043
64.11, 1044
64.15, 1045
64.18, 1046
64.22, 1047
64.25, 1048
64.29, 1049
64.32, 1050
64.35, 1051
64.39, 1052
64.42, 1053
64.45, 1054
64.49, 1055
64.52, 1056
64.56, 1057
64.49, 1058
64.53, 1059
64.47, 1060
64.5, 1061
64.44, 1062
64.47, 1063
64.41, 1064
64.45, 1065
64.39, 1066
64.42, 1067
64.36, 1068
64.3, 1069
64.33, 1070
64.37, 1071
64.4, 1072
64.43, 1073
64.47, 1074
64.5, 1075
64.53, 1076
64.56, 1077
64.6, 1078
64.54, 1079
64.48, 1080
64.51, 1081
64.54, 1082
64.58, 1083
64.52, 1084
64.46, 1085
64.49, 1086
64.52, 1087
64.55, 1088
64.59, 1089
64.62, 1090
64.56, 1091
64.59, 1092
64.63, 1093
64.66, 1094
64.69, 1095
64.72, 1096
64.75, 1097
64.79, 1098
64.82, 1099
64.85, 1100
64.88, 1101
64.91, 1102
64.95, 1103
64.98, 1104
65.01, 1105
65.04, 1106
65.07, 1107
65.1, 1108
65.14, 1109
65.17, 1110
65.2, 1111
65.23, 1112
65.26, 1113
65.29, 1114
65.32, 1115
65.35, 1116
65.38, 1117
65.42, 1118
65.45, 1119
65.48, 1120
65.51, 1121
65.54, 1122
65.48, 1123
65.51, 1124
65.54, 1125
65.57, 1126
65.6, 1127
65.63, 1128
65.66, 1129
65.69, 1130
65.72, 1131
65.75, 1132
65.78, 1133
65.81, 1134
65.85, 1135
65.88, 1136
65.82, 1137
65.85, 1138
65.79, 1139
65.73, 1140
65.67, 1141
65.7, 1142
65.73, 1143
65.76, 1144
65.79, 1145
65.82, 1146
65.85, 1147
65.8, 1148
65.83, 1149
65.86, 1150
65.89, 1151
65.83, 1152
65.77, 1153
65.8, 1154
65.74, 1155
65.69, 1156
65.63, 1157
65.66, 1158
65.69, 1159
65.72, 1160
65.66, 1161
65.69, 1162
65.72, 1163
65.67, 1164
65.69, 1165
65.72, 1166
65.67, 1167
65.7, 1168
65.73, 1169
65.76, 1170
65.78, 1171
65.81, 1172
65.84, 1173
65.87, 1174
65.9, 1175
65.93, 1176
65.96, 1177
65.99, 1178
66.02, 1179
65.96, 1180
65.99, 1181
66.02, 1182
66.05, 1183
66.08, 1184
66.1, 1185
66.13, 1186
66.16, 1187
66.19, 1188
66.22, 1189
66.25, 1190
66.28, 1191
66.3, 1192
66.25, 1193
66.28, 1194
66.3, 1195
66.33, 1196
66.36, 1197
66.31, 1198
66.33, 1199
66.36, 1200
66.39, 1201
66.42, 1202
66.45, 1203
66.47, 1204
66.5, 1205
66.53, 1206
66.56, 1207
66.58, 1208
66.61, 1209
66.64, 1210
66.67, 1211
66.69, 1212
66.72, 1213
66.75, 1214
66.78, 1215
66.8, 1216
66.83, 1217
66.86, 1218
66.89, 1219
66.91, 1220
66.94, 1221
66.97, 1222
66.99, 1223
67.02, 1224
66.97, 1225
66.99, 1226
67.02, 1227
67.05, 1228
67.07, 1229
67.1, 1230
67.13, 1231
67.15, 1232
67.1, 1233
67.13, 1234
67.15, 1235
67.18, 1236
67.21, 1237
67.23, 1238
67.18, 1239
67.2, 1240
67.23, 1241
67.26, 1242
67.28, 1243
67.31, 1244
67.34, 1245
67.36, 1246
67.39, 1247
67.41, 1248
67.44, 1249
67.47, 1250
67.49, 1251
67.52, 1252
67.54, 1253
67.57, 1254
67.6, 1255
67.62, 1256
67.65, 1257
67.67, 1258
67.7, 1259
67.72, 1260
67.75, 1261
67.78, 1262
67.8, 1263
67.83, 1264
67.85, 1265
67.88, 1266
67.9, 1267
67.93, 1268
67.95, 1269
67.98, 1270
68, 1271
68.03, 1272
68.05, 1273
68.08, 1274
68.1, 1275
68.13, 1276
68.15, 1277
68.18, 1278
68.2, 1279
68.23, 1280
68.25, 1281
68.28, 1282
68.3, 1283
68.33, 1284
68.27, 1285
68.22, 1286
68.25, 1287
68.27, 1288
68.29, 1289
68.32, 1290
68.34, 1291
68.37, 1292
68.39, 1293
68.34, 1294
68.29, 1295
68.23, 1296
68.26, 1297
68.28, 1298
68.31, 1299
68.26, 1300
68.28, 1301
68.3, 1302
68.33, 1303
68.35, 1304
68.38, 1305
68.4, 1306
68.43, 1307
68.45, 1308
68.47, 1309
68.5, 1310
68.52, 1311
68.55, 1312
68.57, 1313
68.59, 1314
68.62, 1315
68.64, 1316
68.66, 1317
68.69, 1318
68.71, 1319
68.74, 1320
68.76, 1321
68.78, 1322
68.81, 1323
68.83, 1324
68.85, 1325
68.88, 1326
68.9, 1327
68.92, 1328
68.95, 1329
68.97, 1330
68.99, 1331
69.02, 1332
69.04, 1333
69.06, 1334
69.09, 1335
69.11, 1336
69.13, 1337
69.16, 1338
69.18, 1339
69.2, 1340
69.23, 1341
69.25, 1342
69.27, 1343
69.29, 1344
69.32, 1345
69.34, 1346
69.36, 1347
69.38, 1348
69.41, 1349
69.43, 1350
69.45, 1351
69.4, 1352
69.42, 1353
69.45, 1354
69.47, 1355
69.49, 1356
69.51, 1357
69.54, 1358
69.56, 1359
69.58, 1360
69.6, 1361
69.63, 1362
69.65, 1363
69.67, 1364
69.69, 1365
69.71, 1366
69.74, 1367
69.76, 1368
69.78, 1369
69.8, 1370
69.83, 1371
69.85, 1372
69.87, 1373
69.89, 1374
69.91, 1375
69.93, 1376
69.88, 1377
69.83, 1378
69.86, 1379
69.88, 1380
69.83, 1381
69.85, 1382
69.87, 1383
69.89, 1384
69.91, 1385
69.86, 1386
69.88, 1387
69.91, 1388
69.86, 1389
69.81, 1390
69.83, 1391
69.85, 1392
69.87, 1393
69.82, 1394
69.77, 1395
69.79, 1396
69.81, 1397
69.84, 1398
69.86, 1399
69.81, 1400
69.76, 1401
69.71, 1402
69.73, 1403
69.75, 1404
69.7, 1405
69.65, 1406
69.67, 1407
69.69, 1408
69.72, 1409
69.74, 1410
69.76, 1411
69.78, 1412
69.73, 1413
69.75, 1414
69.77, 1415
69.8, 1416
69.82, 1417
69.84, 1418
69.86, 1419
69.88, 1420
69.9, 1421
69.92, 1422
69.94, 1423
69.96, 1424
69.99, 1425
70.01, 1426
70.03, 1427
70.05, 1428
70.07, 1429
70.09, 1430
70.11, 1431
70.13, 1432
70.15, 1433
70.17, 1434
70.19, 1435
70.22, 1436
70.24, 1437
70.26, 1438
70.28, 1439
70.3, 1440
70.32, 1441
70.34, 1442
70.36, 1443
70.38, 1444
70.4, 1445
70.42, 1446
70.44, 1447
70.46, 1448
